no,keyword,runtime,like,title,title_ko,channel,date
606,경기여행,0:07,347,京畿道파주# 필무드 从现在到下周来参观，可以看到美丽的雏菊园了 📍경기도 파주시 광탄면 기산로129 ⏰每天10:30至21:00/每月第5个星期二休息 🐶可以有爱犬陪伴 #来花海公园感受初夏浪漫 #周末去哪玩,경기도 파주# 필무드 아름다운 데이지 정원을 보러 지금부터 다음주 사이에 오세요 📍경기도 파주시 광탄면 기산로129 ⏰매일 10:30~21:00 / 매월 5번째 화요일 휴관 🐶반려견 동반 가능 🐶 #초여름의 낭만을 느끼러 꽃동산으로 오세요 #주말에 가볼만한 곳,@5.27,2023-05-12
607,경기여행,1:51,8,解说词 我们学口才，等于看世界，今天为大家介绍：保定京畿之门#每天学习一点点 #保定口才培训 #解说词 #京畿之门,"해설 우리는 세상을 보는 것과 동등한 발화를 배웁니다, 오늘 소개합니다 : 바오딩 징기즈멘 #매일 조금씩 배우기 #바오딩 발화 훈련 #논평 #징기즈멘",@保定文瀚口才艺术教育,2024-11-05
608,경기여행,0,13,河北省文旅厅发放冰雪过大年旅游消费券，20日前上午九点，有机会抢到100元的消费券，可用于无极山滑雪场滑雪##过大年先从滑雪开始 #冰雪2022 #滑雪🏂 #三亿人上冰雪,"허베이성 문화 관광부는 대보름 여행 바우처를 발행하고 있으며, 20일 오전 9시에는 우지산 스키장에서 스키를 탈 수 있는 100위안 바우처를 받을 수 있는 기회가 있습니다 ##대보름은 스키로 시작합니다 #2022년 #얼음과 눈 #스키 #3억 명이 얼음과 눈을 타다",@无极山滑雪场,2023-01-17
609,경기여행,0:16,178,今天介绍的是在京畿道龙仁的#제비실499 一个可以户外露营烧烤游泳🏊池草地雪橇，也是家庭聚餐的场所，也是宝宝们游乐的天地 #vlog日常 #一家人开开心心就好 #好地方推荐#我要上热门,"오늘의 소개는 #경기도용인 #제비실499 야외 캠핑 바비큐 수영 🏊 풀장 잔디 썰매장, 가족 회식 장소, 아기들 놀이 장소 #블로그데일리 #가족행복이좋아 #좋은곳추천 #대박하고싶어요",@5.27,2022-07-17
610,경기여행,0:31,120,#京畿道溪谷露营场 #韩国露营叔 #在韩华人露营群 #韩国露营生活 #露营 #在韩华人 #亲子游玩好去处 #夏日露营预备开始 韩国暑假去哪玩？第六篇,#경기도계곡캠핑장 #대한민국캠핑삼촌 #대한민국캠핑모임 #대한민국캠핑라이프 #캠핑 #대한민국 #부모와 아이가 함께 가기 좋은 곳 #여름 캠핑 준비됐나요 여름휴가는 어디로 떠날까요? 에피소드 6,@韩国野格露营同好会,2022-07-14
611,경기여행,0,14,京畿之门，谁知道在哪里#旅游#猜猜看 #地名背后是家乡,"경기의 관문, #여행 #추리 #지명 뒤에 #고향이 어디 있는지 아는 사람?",@刘乐悠,2023-06-22
612,경기여행,0:20,1536,韩国🇰🇷江原道三陟市#미인폭포 夏天必打卡之地 🤗去过都变美的美人瀑布🤗 水呈现的颜色是超级漂亮的翡翠色 好梦幻！让人叹为观止，大自热的鬼斧神工！不是一般的溪水哦，夏天去的话，还能看到水柱和水雾！ ✅️附近还有《太阳的后裔》拍摄地太阳的后裔公园 ✅️还有有名的🚂《하이원추추파크》度假村。，可以一起玩 #vlog日常 #抖音带你去旅行 #好地方推荐 #我要上热门,"대한민국 🇰🇷 강원도 삼척시 #미인폭포 여름에 꼭 가봐야 할 곳 🤗 미인폭포 🤗 물색이 너무 예쁜 에메랄드빛이라 몽환적이에요! 숨이 멎을 정도로 아름다운 물줄기! 그냥 물줄기가 아니라 여름에 가면 물줄기와 물보라를 볼 수 있어요! ✅️ 근처에는 태양의 후예가 촬영된 태양의 후예 공원이 있습니다 ✅️ 유명한 🚂 ""하이원추추파크"" 리조트도 있습니다. ",@5.27,2022-08-06
613,경기여행,1:50,40,#热门携程旅游东大街店推荐 韩国旅行计划，#旅行推荐官,"#인기 씨트립 동다지점 추천 국내여행 기획전, #여행 추천 담당관",@河北携程国际旅行社长安区东大街营业部,2023-08-24
614,경기여행,1:41,108,🇰🇷逃离首尔｜南杨州一日游 #tripzip #kstory #南杨州旅游 #南杨州蒙古文化村 #몽골문화공연장,🇰🇷 서울탈출｜남양주 당일치기여행 #트립집 #케이스토리 #남양주관광 #남양주몽골문화촌 #몽골문화공연장,@文大志在韩国,2024-11-05
615,경기여행,2:07,9,🏠天宇教育集团 🇨🇳国庆小长假&👶萌娃游保定 🚗今日带大家一起走近 [太阳]保定现代地标『京畿之门』#国庆假期被安排明白了 #去吹风去感受 #国庆节 #幼儿园,천위교육그룹 🇨🇳 국경절 연휴 & 바오딩 뭉치킨 투어 🚗오늘은 [일] 바오딩 현대 랜드마크 『징기의 문』을 더 가까이서 소개합니다 #국경절 연휴는 #이해하기 위해 마련한 #바람을 불어넣다 #국경절 #유치원,@天宇教育集团,2023-10-01
616,경기여행,2:53,9,忠清北道宣传大片来咯。 #韩国 #旅游 #tripzip #韩国旅游 #旅行推荐官,충청북도 홍보 영상은 여기 있습니다. 대한민국 #여행 #여행스타그램 #트립집 #한국관광 #여행추천관,@韩国Tripzip,2024-04-16
617,경기여행,0:16,883,海东京畿园又名韩国园，沿袭韩国600年前的古典建筑风格，设计参考朝鲜时期著名的“潇洒园”。园内分布着矮墙、亭台楼阁、斋室水亭，在竹影间更添高雅。据说有不少电视剧在此取景。快穿上古风的衣服去打卡，韩剧主角就是你！快收藏这份暑期度假指南吧#广东夏天的快乐都在这了 #亲子游玩好去处 #跟我打卡最红地标 #古建筑之美 #抖音搜索流量来了,"코리아 가든이라고도 불리는 해동 경기원은 조선시대의 유명한 '사상원'을 참고하여 600년 전 한국의 고전 건축 양식으로 설계되었습니다. 정원 곳곳에 낮은 담장과 정자, 누각이 대나무 그림자 사이로 우아함을 더하고 있습니다. 이곳에서 많은 드라마를 촬영했다고 합니다. 옛날 옷을 입고 그 자리에 가면 한국 드라마의 주인공이 되어 있을 거예요! 여름휴가 가이드 북마크 #광둥의 여름 즐거움은 여기 다 있다 #부모님과 아이와 함께 가볼만한 곳 #나랑 함께 가장 붉은 랜드마크 찍기 #고건축의 아름다움 #지터벅 검색 트래픽이 몰려온다!",@广东美好推荐官,2022-08-15
618,경기여행,0:19,118,#原创保护大礼包京畿府休闲餐厅 有山有水 园林风格 环境特别好，套餐超实惠，四人餐88，6人餐198。柿子免费采摘。网红旅游打卡地。艾特上好友来打卡吧#美食探店 #吃喝玩乐在保定 #同城美食 #周末去哪玩 @吃喝玩乐保定房产 @吃喝玩乐珊珊 @吃喝玩乐美食美景 @抖音小助手 @DOU+小助手 @吃喝玩乐福利购 @吃喝玩乐小范,"#오리지널 보호 패키지 징기푸 캐주얼 다이닝 산과 물 정원 스타일 환경이 특히 좋고, 정식이 매우 저렴하며 4인 식사 88, 6인 식사 198 감 무료 따기. 인기 관광 명소입니다. 친구들끼리 #푸드스카우팅 #먹방 #먹방인보딩 #삼시세끼 #주말맛집 #주말여행 @먹방인보딩재산 @먹방인보딩한산 @먹방인보딩푸드뷰티뷰 @shakeytalk작은조수 @DOU+작은조수 @먹방인보딩혜택구매 @먹방인보딩팬작은팬",@吃喝玩乐饭卷卷电子票,2022-10-26
619,경기여행,1:23,5,这么近，那么美，燕赵文化看河北#这么近那么美周末到河北 #夏令营 #研学旅行,"너무 가까워서 너무 아름다운, 옌자오 문화 허베이 #너무 가까워서 너무 아름다운 허베이의 주말 #여름캠프 #유학여행",@眺望科技,2024-08-08
620,경기여행,0:57,166,绝美柿子沟，休闲京畿府。#休闲餐厅 #满城美食 #抖音美食推荐官 #抖音美食吃喝风向标 #抖音搜索流量来了百亿流量扶持 #抖音本地美好推荐官 #抖音本地流量来了 #抖音本地推荐官 #抖音本地生活 @抖音小助手 @抖音创作者中心 #上热门话题9000亿流量第一名 #世外桃源,"절대적으로 아름다운 감골, 레저 징기푸. 캐주얼한맛집 #풀시티푸드 #진기푸 #진기푸드 추천관 #진기푸드 먹고 마시는 풍향계 #진기검색 트래픽 100억 지원 #진기지역 멋진 추천관 #진기지역 트래픽 오는 #진기지역 추천관 #진기지역 생활 @진기리틀헬퍼 @진기제작자센터 #업트렌드 화제 900억 트래픽 1위 #세상의낙원 #세상의낙원",@保定市满城区京畿府饭店,2023-05-10
621,경기여행,0,3,#11月来首尔chill一下吧🇰🇷 🌈漫游韩国 -经典时尚首尔六日游 💃观韩国传统文化表演饱眼福 ⛩景福宫 | #青瓦台（入内） 看韩国历史 🤩打卡网红点#松月洞壁画村 #广藏市场 🍗品特色小食：脊骨土豆汤 | 部队火锅.... 🇰🇷首尔一天#自由活动，DIY你的旅行🚗 ✈西安起止 安心东航 领队陪同 可配联运 🏨全程精选携程四钻／五钻酒店,"#11월의 서울 🇰🇷 🌈 로밍 코리아 - 클래식 & 스타일리시 서울 6일 투어 💃 한국 전통 문화 공연 관람 ⛩ 경복궁 | #청와대 (내부) 한국의 역사 보기 넷플릭스 명소 #송월동 벽화마을 #광장시장 🤩 명물 간식 등뼈 감자탕 & 부대찌개 맛보기 .... 🇰🇷 서울 원데이 #무료 액티비티, 나만의 여행 만들기 🚗 ✈ 시안 출발 ✈동방항공 ✈보장 ✈인솔자 동반 ✈복합 교통편 이용 가능 🏨콘티넨탈 Ctrip 4/5 다이아몬드 호텔",@lebaby爱旅游,2024-11-11
622,경기여행,0:43,1,#一起游韩国#一张地图带你游#景福宫#韩国旅游种草 #旅游推荐官,대한민국 구석구석 #함께하는여행 #원맵 #경복궁 #한국여행씨앗 #여행추천관,@卡卡,2024-11-05
623,경기여행,0,453,有人说首尔是个不来后悔，来了更后悔的地方。#说走就走的旅行 #原创图片#同城浏览#说走就走的旅行,"서울은 안 오면 후회하고, 오면 더 후회하는 곳이라는 말이 있습니다. #말하는여행 #원본사진 #동일한도시탐방 #말하는여행",@拍摄爷爷,2024-07-13
624,경기여행,0,650,日本福冈县北九州市贯山！柔和的好像丘陵之美，好像灿烂的黄金地毯！#导游来了 #旅行推荐官 #创作灵感 #户外徒步登山 #大山里的原生态,일본 후쿠오카현 기타큐슈시 가노야마! 언덕의 아름다움이 마치 금빛 융단을 깔아놓은 듯 부드럽다! #가이드가 여기 있습니다 #여행 추천 담당 #창의적인 영감 #아웃도어 하이킹과 등산 #산속의 오리지널,@RiRi走世界,2022-12-16
625,경기여행,0:21,11,👏👏👏👏👏👏👏👏👏👏 👏🌺好山好水好风景🏝🌺👏 👏🌺，京畿府休闲餐厅 🌺👏 👏🌺好去处，快来游玩 🌺👏 👏🌺 吧 🌺👏 👏👏👏👏👏👏👏👏👏👏 #跟着抖音来探店 #京畿府休闲餐厅 #满城美食 #满城柿子沟,"👏👏👏👏👏👏👏👏👏👏 👏🌺 멋진 산과 물 🏝🌺👏 👏🌺, 징기푸 레저 레스토랑 🌺👏 👏🌺 방문하기 좋은 곳 🌺👏🌺👏 👏🌺 ",@仰WANG星空,2022-10-26
626,경기여행,0:16,2,和朋友一起过周末，韩礼臣穿越剧场，身临其境，沉浸式飞越，刺激逼真。#视觉盛宴 #周末去哪玩 #古韵江南#亲子游玩好去处 #假期游玩,스릴 넘치는 실감나는 경험을 선사하는 한리신 크로싱 극장의 몰입형 플라이 스루 극장에서 친구들과 함께 주말을 보내세요. #시각적 향연 #주말 가볼만한 곳 #강남의 고대 리듬 #가족 여행지 #휴일의 즐거움,@娜么暴富,2024-11-06
627,경기여행,1:16,574,说文解字139 京畿 由于我近期在北京，所以想起介绍京畿二字。这两个字的意义较多，多数字义不常用了，现在常用是“京畿”一词。在“京畿”一词中，“京”指的是京城、国都，如南京、北京、东京（这里并非指倭人的东京）、上京等；“畿”指的是区域，最常用的是“古代王都所领辖的千里地面。”现在与“京”组词时，指的是“指京城所管辖的地区。” “京”本是人工筑起的高丘，因此它有高大的意思；“畿”指的区域，区域就有边际，因此它又有边际、边界的意思。 京畿二字的字义详见下文。 313京：（音腈jīng）《广韵》⑴人工筑起的高丘。如‖为围堑十重，于堑里筑京，皆高五六丈。⑵方形的大谷仓。如‖门户井灶庑囷京。【庑，音武wǔ。古代堂下周围的屋子。囷，逡qūn。古代圆形谷仓。】一说从囷。如‖有新成囷京者二家。⑶高大。如‖八世之后，莫之与京。⑷京城，国都。如‖上京；新京。⑸数词。十兆为京。⑹我国少数民族名。主要分布在广西。⑺北京的简称。如‖京沪线；京津冀。⑻春秋时邑名，汉置京县。故城在今河南省荥阳市东南二十余里。⑼通“鲸”。如‖乘臣鳞，骑京鱼。⑽姓。 《汉语大字典》2732畿：（音基jī）《广韵》⑴古代王都所领辖的千里地面。后指京城所管辖的地区。如‖王畿；京畿。⑵指王畿之外的九畿。如‖正其畿疆之封。【〔九畿〕先秦时理想中的一种行政区划。以王畿为中心，自内而外，每五百里为一畿，共有侯、甸、男、采、卫、蛮、夷、镇、藩等九畿，为各级诸侯的领地及外族所居之地。】⑶疆域；界域。如‖邦畿千里，维民所止。【维，音围wéi。表示判断，相当于“乃”“是”“为”。止，音纸zhǐ。居住。】又边；边际。如‖华山畿；长江畿。⑷门坎。如‖青波为裳衣，白石为门畿。⑸唐代称京城的旁邑为畿。⑹田野。如‖晨光照麦畿，平野度春翚。【翚，音灰huī。用同“辉”。光。】⑺姓。 张晓平于2022年9月20日,"수오원지 139 京畿 최근 베이징에 다녀와서 京畿라는 단어를 소개해볼까 하는 생각이 들었습니다. 이 두 글자는 많은 의미를 가지고 있으며, 대부분은 더 이상 일반적으로 사용되지 않지만 요즘에는 일반적으로 사용되는 단어는 ""京畿""입니다. ""京畿""에서 ""京""은 난징, 베이징, 도쿄(일본의 도쿄가 아님), 상징 등과 같이 한 나라의 수도를 의미하며, ""畿""은 지역을 의미하는데, 가장 일반적으로 ""고대 왕의 수도""로 쓰입니다. 가장 일반적으로 사용되는 용어는 ""고대 왕실의 수도가 관할하는 수천 킬로미터의 땅""입니다. ""京""과 함께 사용하면 ""수도가 관할하는 지역""을 의미합니다. '京'은 원래 손으로 쌓은 높은 언덕을 의미하므로 높다는 뜻이 있고, '畿'는 면적을 가리키며, 면적에는 경계가 있으므로 경계, 경계의 의미도 있습니다. 경기(京畿)의 한자 뜻은 아래를 참조하세요. 313 징: (音腈jīng)《广韵》 (1) 인공적으로 쌓은 높은 언덕. 예를 들어,‖ 공성해자(攻城海字)의 경우, 징을 쌓기 위한 해자는 모두 대여섯 장 높이였다. (2) 큰 네모난 헛간. 예를 들어,‖ 관문 우물과 스토브는 엉덩이와 곡물 창고입니다. 엉덩이 부분은 고대 홀 주변의 방입니다. 囷，逡qūn. 고대 둥근 헛간.] 하나는 곡물 창고에서 말합니다. 예를 들어, 두 개의 새로운 곡물 창고가 있습니다. (3) 키가 크다. 8세대가 지나면 수도와 같은 것은 없습니다. (4) 베이징, 나라의 수도. 예를 들어 -상징; 신징. (5) 숫자 단어. 10조는 수도입니다. (6) 중국의 소수 민족의 이름. 주로 광시성에 분포합니다. (7) 베이징의 약어. 예: 베이징-상하이 선; 베이징-톈진-허베이. (8) 춘추 시대의 지역 이름으로, 한(漢)에 징(京)현이 설치되었습니다. 옛 도시는 현재 허난성 싱양시에서 남동쪽으로 20마일 이상 떨어져 있습니다. (9) ""고래"". (예) ""장관의 비늘을 타고, 징 물고기를 타고. (10) 성. 《汉语大字典》2732畿：（音基地）《广韵》 (1) 고대 왕의 수도가 관할하는 수천 마일의 땅을 가리킵니다. 나중에는 수도의 관할 구역을 가리킵니다. 예: ‖ 왕지; 징지. (2) 왕의 구이 너머의 구이를 가리킵니다. (예: -아홉 구의 영토의 인장. 구기는 진나라 이전 시대에 이상적인 행정 구역이었습니다. 왕의 구이를 중심으로 안쪽에서 바깥쪽으로 500리마다 구이가 있고, 호, 건, 문, 채, 위, 오랑캐, 오랑캐, 이, 전, 판 등 9개의 구이가 있는데, 이는 각급 신하들의 영토와 외국인이 거주하는 땅입니다]. (3) 영토; 경계. 예를 들어,‖ 국가는 천 마일 떨어져 있고 위나라 사람들은 거기서 멈춥니다. 판단을 의미하는 웨이(维)는 ""乃"", ""是"", ""為""와 동일합니다. 지(止), 지(zhǐ), 살다. 또한 테두리; 여백. 예: -‖ 화산 구이; 양쯔 구이. (4) 멘칸. 예.-‖ 녹색 물결은 의복이고, 흰 돌은 문귀입니다. (5) 당나라에서는 수도의 측면 지역을 畿라고 불렀습니다. (6) 밭. 아침 햇살이 밀에 비치고 평평한 들판은 봄입니다. 앨범. 빛. (7) 성. 장샤오핑 2022년 9월 20일",@张晓平：正音匡义,2022-09-20
