no,keyword,keyword_ko,runtime,like,title,title_ko,channel,date
788,苏莱浦口节,소래포구축제,0:32,304,开发区亚东柒号烧烤节今晚开始啦！！#亚东柒号文创园 #五一去哪儿 #烧烤节 #烟台烟台 #迷笛音乐节,개발구에서 야동세븐 바비큐 페스티벌이 오늘 밤 시작됩니다! #야동세븐문화창작공원 #5월의날 가볼만한곳 #바비큐축제 #연태연태 #미디뮤직페스티벌,@壹九九四（小壹呀）,2023-04-28
789,苏莱浦口节,소래포구축제,0,2,苏莱音乐餐吧，好货推荐，价格优惠，4.6分推荐，【探店必点】双人套餐#氛围感餐厅打卡 #适合情侣约会的餐厅推荐 #抖音美食推荐官,"술래뮤직 다이닝바, 추천하기 좋은 맛집, 착한 가격, 4.6점 추천, [방문은 필수] 2인 정식 #분위기감 맛집 카드 #연인 데이트 맛집 추천 #지터벅 맛집 추천 담당관",@SoloCup苏莱音乐餐吧,2024-09-10
790,苏莱浦口节,소래포구축제,0,11,⚡️大咖云集 开年壕促 FUN肆潮燃&全民嗨购🛍️ 🎺 #江苏315超级家装节 𝗠𝗔𝗖𝗔𝗟𝗟𝗜𝗡𝗘Ⓜ️南京江北红星#活动现场 #人气爆棚,⚡️ 유명 인사들이 모여 트렌치 프로모션으로 한 해를 시작하다 FUN한 조수 화상 & 전국 하이 구매 🛍️ 🎺 #장쑤 315 슈퍼 홈 데코레이션 페스티벌 𝗠𝗔𝗖𝗔𝗟 𝗟𝗜𝗡𝗘 Ⓜ️ 난징 장베이 레드스타 #이벤트 현장 #인기,@董66,2024-03-17
791,苏莱浦口节,소래포구축제,0,1,苏莱音乐餐吧，买它！降价狂欢，4.6分推荐，【探店必点】双人套餐#西餐 #高级餐厅料理 #这店环境太好了,"솔 뮤직 다이닝 바, 사세요! 가격파괴, 5점 만점에 4.6점 추천, [식당 방문 시 꼭 주문해야 하는] 2인 정식 #양식 #고급 레스토랑 요리 #이 식당은 환경에도 너무 좋다",@SoloCup苏莱音乐餐吧,2024-08-09
792,苏莱浦口节,소래포구축제,0,1,苏莱音乐餐吧，爆款来袭，限时优惠，4.5分推荐，单人下午茶套餐#氛围感餐厅打卡 #西餐厅 #美食打卡,"술래뮤직다이닝바, 팝업, 기간한정, 5점 만점에 4.5점 추천, 싱글 애프터눈티세트 #분위기감각 맛집 #양식집 #맛집히트",@SoloCup苏莱音乐餐吧,2024-11-06
793,苏莱浦口节,소래포구축제,0,1,苏莱音乐餐吧，超值团购，限时抢购，微醺酒水双人套餐，超值折扣，随时退、过期自动退#西餐 #西式简餐 #苏莱音乐餐吧(厚街店) #苏莱音乐餐吧 #珊瑚路 #微醺酒水双人套餐,"술레이뮤직다이닝바, 단체구매 특가, 기간한정, 2인 마이크로브루와 음료 세트메뉴, 특가 할인, 언제든 반품, 만료 자동 환불 #서양식 #서양식심플다이닝 #술레이뮤직다이닝바(후지에) #술레이뮤직다이닝바 #코랄로드 #마이크로브루와 음료 2인 세트메뉴",@SoloCup苏莱音乐餐吧,2024-10-10
794,苏莱浦口节,소래포구축제,0,5,苏莱音乐餐吧，惊喜狂欢，一降到底，4.3分推荐，招牌榴芒披萨9/寸 #有情调的餐厅 #有灵魂的美食 #好吃推荐 #放松解压好去处 #旅行途中美食攻略,"설레이 뮤직 다이닝 바, 깜짝 놀랄 만한 한 방울, 5점 만점에 4.3점 추천, 시그니처 두리안 망고 피자 9인치 #감성이 있는 맛집 #영혼이 담긴 음식 #맛집 추천 #휴식하기 좋은 곳 #여행을 위한 음식 꿀팁",@SoloCup苏莱音乐餐吧,2024-05-03
795,苏莱浦口节,소래포구축제,0,1,苏莱音乐餐吧，超值团购，限时抢购，4.4分推荐，招牌榴芒披萨9/寸#氛围感餐厅打卡 #国庆美食打卡 #打卡网红餐厅,"술래뮤직다이닝바, 실속 단체구매, 기간한정, 4.4 추천, 시그니처 두리안망고피자 9/인치 #분위기감 맛집 대박 #국경일 맛집 대박 #순빨맛집 맛집 대박",@SoloCup苏莱音乐餐吧,2024-10-02
796,苏莱浦口节,소래포구축제,0,3,苏莱音乐餐吧，超值团购，限时抢购，招牌榴芒披萨9/寸，超值折扣，随时退、过期自动退 #加油 #周末去哪玩 #舌尖上的美食 #去想去的地方 #高档大气上档次,"솔뮤직다이닝바, 실속 단체구매, 기간한정, 시그니처 두리안망고피자 9인치, 실속할인, 언제든 반품, 만료 자동환불 #주유 #주말에갈곳 #혓바닥음식 #가고싶은곳 #고급스러운분위기",@SoloCup苏莱音乐餐吧,2024-04-14
797,苏莱浦口节,소래포구축제,0,1,苏莱音乐餐吧，超值团购，限时抢购，4.6分推荐，单人下午茶套餐#氛围感餐厅打卡 #西餐 #这店环境太好了,"술레 뮤직 다이닝 바, 단체 구매 특가, 기간 한정, 5점 만점에 4.6점, 애프터눈 티 세트 하나 #분위기 센스 맛집 대박 #양식 #이 식당 환경이 너무 좋다!",@SoloCup苏莱音乐餐吧,2024-08-01
798,苏莱浦口节,소래포구축제,0,12,赶紧收藏！南京10月活动超丰富😻。🍁金秋10月来南京的宝子们有福啦！超多精彩活动+宝藏市集合集送上，先收藏再看~ 南法乡野秋日市集 📆：10月2日—10.4日 📍：南京市浦口区老山-Mougins森林农场 太阳手帐节 📆10.25-10.27 📍南京秦淮区越界梦幻城时尚秀场 还有咖啡节 📆10.25-27，11.1-3 📍玄武湖樱洲 南京汉堡节&HOCH青年音乐节 📅10.1-10.5 📍南京国际博览中心 咪豆音乐节 📆10.1-10.2 📍溧水天生桥 菲常江苏美食节 📆：10月1日-6日（10:00-22:00） 📍：玄武湖樱洲 鼓捣面包节 📆：10月1日-3日（15:00-21:00） 📍：南京市鼓楼区中央路201号 走街串巷复古生活节 📆：10月1日-3日 📍：nows 新座 Savvy 南京站 📆：10月1日-7日（14:30-22:30） 📍：南京市江宁区双龙大道1698号景枫中心 1F东北广场 循环市集 📆：10.1-10.7（14:30-21:00） 📍：南京锦创书城（朝天宫店） 8楼太空之城 毛孩领地宠物嘉年华 📆：10月2日-6日（9:30-21:00） 📍：南京•鼓楼•嘉燕滨工上元力音乐草坪 响堂乡村美学市集 📆：10月5日-7日 📍：南京•响堂 书香国庆文化市集 📆：10月1日-2日 📍：南京市玄武区玄武巷1号玄武湖公园樱洲 与“泥”相遇 📆10.1-10.7 📍方外艺术 #旅行推荐官 #南京旅游 #南京去哪玩 #南京旅游攻略 #带你去旅行 @DOU+小助手 @抖音小助手,"서둘러 수집하세요! 10월에는 난징의 액티비티가 매우 풍부합니다 😻. 황금빛 가을 10월에 난징에 오는 보물들은 축복받습니다! 슈퍼 액티비티 + 보물 바자회 수집품 보내기, 보기 전에 먼저 수집 ~ 남프랑스 시골 가을 바자회 📆: 10월 2-10.4 📍: 난징 푸커우구 고산-무진 삼림 농장 선 핸드북 축제 📆10.25-10.27 📍 난징 친화구 웨지에 판타지 시티 10.25-27, 11.1-3 📍쉔우호 체리섬 난징 버거 페스티벌 & HOCH 청소년 음악 축제 📅10.1-10.5 📍난징 국제 엑스포 센터 미주토우 음악 축제 📆10.1-10.2 📍리수이 천성차오 페이창 강소 음식 축제 10월 1~6일(10:00~22:00) 📍: 사쿠라 저우, 쉬안우 호수 북소리 빵 축제 📍: 10월 1~3일(15:00~21:00) 📍: 난징 구루구 중앙로 201, 난징 걷고 싶은 거리 레트로 라이프 페스티벌 📍: 10월 1~3일 📍: 난징 뉴 시트 사비 난징 📆: 10월 1~7일(14:30~22:30) 📍: 난징 장닝구 솽롱가 1698호 징펑센터 1층 동북광장, 난징 원형 바자 📆: 10.1~10.7(14:30~21:00) 📍: 난징 진촹 북시티(차오티안공점) 8층 스페이스 시티 펫 카니발 📆: 10월 2-6일(9:30-21:00) 📍: 난징 - 구로우 - 자얀빈 공상 위안리 음악 잔디 라우드 홀 시골 미학 시장 📆: 10월 5-7일 📍: 난징 -라우드홀 국경절 문화시장 📆: 10월 1~2일 📍: 체리섬, 쉬안우 호수공원, 쉬안우구 쉬안우 1호선, 난징 진흙과의 만남 📆10.1~10.7 #팡와이예술 #여행추천관 #여행추천관 난징관광 #난징 가볼만한곳 #난징여행팁 #여행을 떠나요 @DOU+소형헬퍼 @쉐이크소형헬퍼",@南京六朝文旅直播间,2024-09-29
799,苏莱浦口节,소래포구축제,0:35,1210,每一个中国人都应该铭记的历史，遗忘就是第二次屠杀。#南京 #南京夏日祭动漫展 #南京玄奘寺,"모든 중국인이 기억해야 할 역사, 잊어서는 안 될 제2의 대학살. 난징 #난징 #난징 여름 축제 애니메이션 엑스포 #난징 쉬안장 사원",@知识博览报,2022-07-22
800,苏莱浦口节,소래포구축제,0:16,3669,#周末dou来浦口 4.24南京老山国际文化旅游节开幕！耿斯汉献唱~ #巨量中国,#주말엔 푸커우로 오세요 4.24 난징 라오산 국제문화관광축제 개막! 겅시한이 노래합니다~ #점보중국,@文旅浦口,2020-04-23
801,苏莱浦口节,소래포구축제,2:22,108,孩子们依然记得南京城里的那30万人！#国防教育从娃娃抓起 #爱国主义教育 #南京大屠杀 #军训dou出彩 #府谷,아이들은 아직도 난징의 30만 명을 기억합니다! 국방교육은 어린 시절부터 #애국교육 #난징대학살 #군사훈련 #푸구 #복어,@苏教官是个孩子王,2023-09-28
802,苏莱浦口节,소래포구축제,1:15,17,南京和全国人民不能忘记的历史#南京夏日祭#南京!南京!#铭记历史,남경과 온 국민이 잊지 말아야 할 역사 #남경여름축제 #남경! 남경! #역사를 기억하다,@童话镇的邮递员-树先生,2022-07-24
803,苏莱浦口节,소래포구축제,0:08,64000,南京举办日本夏日祭 网友炸裂:践踏国人尊严 30万遇难同胞难瞑目！被曝光后活动已取消平台已退票！#铭记历史 #勿忘国耻,"난징, 일본 여름 축제 개최 네티즌 폭발 : 국가의 존엄성을 짓밟다 30 만 명의 동포들이 평화롭게 쉬기 위해 열심히 죽었습니다! 노출된 후 이벤트는 취소되었습니다 플랫폼은 티켓을 환불했습니다! #역사를 기억하라 #국가적 수치심을 잊지 말자",@崇仁发布,2022-07-20
804,苏莱浦口节,소래포구축제,0:51,11000,我在南京发现一处宝藏的旅行胜地，这里山美水美，如今正是出游的好时光！#夏日浦口fun肆玩 #追风拾野向往老山 @文旅浦口 @莱斯乡村,"산이 아름다운 난징에서 보물 같은 여행지를 찾았는데, 지금이 바로 떠나기 좋은 시기입니다! #푸커우에서의 여름은 #바람을 쫓고 야생을 찾아 옛 산을 열망하는 즐거운 시간입니다 @WenTourPukou @LesCountryside",@大军在路上,2023-05-21
805,苏莱浦口节,소래포구축제,1:01,3240,如果说南京还有个适合度假的地方，那么一定是浦口！这个夏天，就来一趟浦口吧！#夏日浦口fun肆玩 #追风拾野向往老山 @文旅浦口 @莱斯乡村,난징에서 휴가를 보낼 수 있는 또 다른 장소가 있다면 푸커우일 거예요! 올여름 푸커우로 여행을 떠나보세요! 푸커우에서의 여름은 #바람을 쫓고 야생을 채집하며 놀기에 좋은 시간입니다 #오래된 산에 대한 그리움 @원투어푸커우 @레컨트리사이드,@远方的DING,2023-05-21
806,苏莱浦口节,소래포구축제,0:12,4,南京市浦口区，乡旅—幸孚村，春暖踏青风筝节+浪漫花海9.9单人票，快冲！#春天就要出去野 #春天就是放风筝的季节 #花的世界花的海洋 #亲子游玩好去处 #春日游玩攻略,"난징시 푸커우구, 시골 여행-싱푸촌, 봄의 온기를 밟는 연 축제 + 낭만적인 꽃바다 9.9 단일 티켓, 빠른 서두르세요! #봄은 나들이 #봄은 연날리기의 계절 #꽃의 세계 꽃바다 #부모와 아이가 놀기 좋은 곳 #봄 놀이 팁",@善姐,2023-03-28
807,苏莱浦口节,소래포구축제,1:13,148,穿日本服饰过日本节日，南京夏日祭为何遭全国抵制 #活动现场 #奇葩 #历史 #南京 #夏日祭 #节日,"일본 축제에 일본 의상을 입고, 난징 여름 축제가 전국적으로 보이콧된 이유 #행사 #괴상한 #역사 #난징 #여름축제 #축제",@群星摸娱,2022-07-23
808,苏莱浦口节,소래포구축제,1:04,51,浦口道风貌建筑于历史人物。,역사적 인물의 푸커우 로드 스타일 건축물.,@安静章,2024-03-15
809,苏莱浦口节,소래포구축제,0:23,3434,2023南京超强现场LIVE，NOW SHINE，腾格尔携超强阵容出场，这是南京性价比超高的音乐节！#老山音乐节#腾格尔#音乐节 #南京 #音乐节,"2023 난징 슈퍼 라이브 라이브, 나우 샤인, 텡거의 화려한 라인업과 함께 난징에서 열리는 가성비 최고의 음악 축제입니다! #라오산뮤직페스티벌 #텡거 #뮤직페스티벌 #난징 #뮤직페스티벌",@老山音乐节,2023-10-17
810,苏莱浦口节,소래포구축제,1:42,175,喊“脱一个”苏苏答应了，说“亲一个”苏苏说画面逐渐跑偏哈哈哈哈#咪豆音乐节 #杨和苏 #早安 #一席之地,"저는 그렇게 할 수 없지만, 그렇게 할 수 있을 것이고, 그렇게 할 수 있을 것이고, 그렇게 할 수 있을 것이고, 그렇게 할 수 있을 것이고, 그렇게 할 수 있을 것이고, 그렇게 할 수 있을 것이고, 그렇게 할 수 있을 것이고, 그렇게 할 수 있을 것입니다.",@33又可爱了,2023-02-26
811,苏莱浦口节,소래포구축제,1:08,355,本赛季五台山主场的最后一次球员入场仪式播报，分享给大家！期待南京奥体主场的球员入场仪式！#南京同曦 #南京头排苏酒队 #西热力江#林葳 #曾繁日,이번 시즌 펜타곤 홈 경기의 마지막 선수단 입장식 팟캐스트를 공유합니다! 난징 올림픽 스타디움 홈구장에서 열리는 선수단 입장식을 기대해주세요! #난징 퉁시 #난징 선수단 #장시훼리 #린웨이 #쩡판리,@MC 詹轲,2024-01-13
812,苏莱浦口节,소래포구축제,1:00,152,第八届“阅读悦美”书香浦口读书节开幕#世界读书日 #让阅读成为一种习惯,푸커우에서 제8회 '아름다움을 위한 독서' 책 축제 개막 #세계 책의 날 #독서가 습관이 되게 하자,@浦口发布,2023-04-22
813,苏莱浦口节,소래포구축제,1:26,415,第五届“格桑花开·南京墨竹周”活动在宁开幕 @DOU+小助手,닝보에서 제5회 '게상블라썸-난징 먹과 대나무 주간' 개막 @DOU+SmallAssistant,@墨竹融媒,2024-11-06
814,苏莱浦口节,소래포구축제,0:30,9,第七届盘城葡萄节开始喽，为期十天，入园免费#第七届盘城葡萄节 #葡香千里乐动盘城 #南京夏日必玩#葡萄熟了 #周末去哪玩,"제7회 판청 포도축제 개막, 10일간 무료입장 #제7회판청포도축제 #수천리 #판청 #난징여름 #포도가 익어간다 #주말에 가볼만한곳",@南京潭若溪,2023-08-18
815,苏莱浦口节,소래포구축제,0:32,463,浦口西埂莲乡7月8日莲花节开幕啦，各类莲花品种应有尽有，睡莲仿佛进入莫奈花园，水雾围绕仙气飘飘，氛围感直接拉满。晚上还有安排了非遗表演，打铁花，焰火龙舞等，也太好看了吧。 #跟着课本去旅行 #西埂莲乡 #西埂莲乡荷博园 #西埂莲乡夜荷灯光节游记 #荷花,"푸커우 서쪽 능선 연꽃 나라 7월 8일 연꽃 축제 개막, 모네의 정원에 들어온 듯 온갖 종류의 수련, 요정의 공기 주위에 물안개, 분위기가 직접 가득 찼습니다. 저녁에는 비 유산 공연, 철 꽃, 불꽃 놀이, 용 춤 등을위한 준비가되어 있으며, 너무 좋은 것도 볼 수 있습니다. #교과서여행 #시즈연꽃마을 #시즈연꽃마을 연꽃박람회공원 #시즈연꽃마을 야간 연꽃 조명 축제 여행기 #연꽃",@靖屿旅拍,2023-07-05
